source,utime,text,category
SABCizindaba,11/16/2018 10:26,I Bafana Bafana izogadulisana neNigeria wokuhlungela I AFCON eFNB Stadium kusasa. Muhle umlando kaBaxter uma ebhekene neNigeria. Ingabe akhona amathuba okuthi ayiguqise lapha ekhaya kusasa. Seka umbono wakho we Video bese uyawufingqa ube ngu 15 seconds kule nombolo 067 238 1640,
SABCizindaba,11/14/2018 14:37,Yobe Inombolo enizothumela kuyo imibono yenu ye VIDEO ye WhatsApp ithi 067 238 1640,
SABCizindaba,11/14/2018 13:55,Uthini umbono wakho ngodaba luka Thisha wase Manguzi e Nyakatho ye KwaZulu Natal osolwa ngokukhulelisa izingane zesikole ezinhlanu waphoqa esinye sezisulu zakhe ukuba sihushule isisu. Thumela umbono wakho ofingqiwe womfanekiso we Video kule WhatsApp number yethu 062 183 6928,
SABCizindaba,11/12/2018 16:46,KWEZINOHLENZE Owabe enguNgqongqoshe weziNkampani ezingamabhizinisi ombuso uBarbara Hogan utshele iKhomishana ukuthi owabe enguMengameli wezwe uJacob Zuma wagxambukela kanjani ekuqokweni kwezikhulu eziNkampanini ezingamabhizinisi ombuso.,
SABCizindaba,11/12/2018 15:30,"Mbukeli, hlangabeza Izindaba kusihlwa ngo1900. Zithole ngaphandle kokuthatha uhlangothi.",
SABCizindaba,11/11/2018 16:18,KWEZINOHLONZE ezindabeni kusihlwa Namhlanje bekubungazwa ukuhlangana kweminyaka eyikhulu kwaphela impi yokuqala yomhlaba eyaphela ngo1918.,
SABCizindaba,11/9/2018 16:23,"UMBUZOSekuvamisile ukubonakala kwe ANC igqigqiswa ezinkantolo amalungu ayo angagculisekile kanti namhlanje okugqame kakhulu ukubonakala kwelungu le EFF eliwummeli u Advocate Dali Mpofu limele owabe engusihlalo we ANC e North West u Supra Mahumapelo , ophosele inselele isinqumo seqembu. Uthini umbono wakho ngaloludaba",
SABCizindaba,11/9/2018 15:17,KWEZINOHLONZE Sichithiwe sakhishwa nasohlwini lwamacala isicelo esiphuthumayo ebesifakwe ngowayenguSihlalo weANC eNorth West uSupra Mahumapelo kanye namanye amalungu angagculisekile. Laba banikele eNkantolo ukuyophosela inselelo isinqumo sesigungu esiphezulu se ANC esathathwa ngoNcwaba sokuhlakaza iKomidi lesifundazwe.,
SABCizindaba,11/7/2018 14:00,Mbukeli hlangabeza Izindaba ngo1900,
SABCizindaba,11/7/2018 10:51,KWEZINOHLONZE Luyaqhubeka enkantolo ephakeme eGauteng udaba mayelana nezindleko zamacala wowabe engumengameli uJacob Zuma. I DA kanye ne EFF aphikisana nesinqumo sehhovisi likamengameli sokuthi izindleko zamacala kaZuma zikhokhelwe umbuso.,
SABCizindaba,11/2/2018 15:51,Ezindabeni kusihlwa Izoqhubeka njengoba bekuhleliwe inkonzo yomngcwabo womculi weHip Hop uJabulani Tsambo obaziwa ngoHHP. Lokhu kushiwo yijaji lenkantolo ePhakeme yaseGauteng uRatha Mokgoathleng njengoba ummangali obengunkosikazi wesintu kaTsambo u Lerato Sengadi ebefake isivimbelo sokuthi ungaqhubeki umngcwabo walesihlabani ozokuba kusasa.,
SABCizindaba,11/2/2018 14:15,"Mbukeli, hlangabeza Izindaba kusihlwa ngo1900.",
SABCizindaba,10/31/2018 15:15,UMBUZO Sijeziso sini esifanele izikhulu zikaHulumeni okutholakala ukuthi aziziphathi ngendlela enobuqotho emsebenzini wazo,
SABCizindaba,10/31/2018 10:54,"Ezindabeni emini IMeya yaseKapa uDe Lille ukuqinisekisile ukuthi izonikela enkantolo ngenhloso yokugeza igama layo. Lokhu kulandela emibiko eshayisanayo, omunye uthi akanacala, omunye ukuphikisa lokho. Akwaziwa noma uzokwesula esikhundleni.",
SABCizindaba,10/31/2018 9:40,"Sihlangabeze sikwethulela Izindaba emini ngo1300. Zithole ngobunjalo bazo, azithathi hlangothi.",
SABCizindaba,10/29/2018 16:28,Ezindabeni kusihlwa U De Lille ufuna ukubuyela eNkantolo ayophosela inselele imibiko yeBrownman Gillfillan. Kwakufanele aphume kulelihhovisi ngoLwesithathu ngokwesivumelwano neqembu. Akaqinisekisanga ukuthi uzosihlonipha yini lesivumelwano.,
SABCizindaba,10/29/2018 10:36,UMBUZO Ukushayisana kwemibono eqenjini elibusayo nabadlelana nalo ngohlelo lwama ETOLLS kusibeka kuphi thina njengezakhamuzi ezisebenzisa imigwaqo enaloluhlelo. Sikhuluma nje I COSATU izobhikishela loluhlelo ngolwesihlanu.,
SABCizindaba,10/29/2018 10:32,"Mbukeli, sihlangabeze sikwethulela Izindaba emini ngo1300.",
SABCizindaba,10/28/2018 16:51,"Mbukeli, hlangabeza Izindaba kusihlwa ngo1900.",
SABCizindaba,10/26/2018 15:00,UMBUZO Akwaziwa mbhantshi kujiya emdlalweni weABSA Premiership wezingqungqulu zaseSoweto iOrlando Pirates neKaizer Chiefs eFNB Stadium kusasa. Lomdlalo unesasasa elikhulu kepha kunokukhathazeka ngesomiso samagoli kuwo kanye nje nezinga lawo eselehlile kuleminyaka edlule. Ingabe uhamba naliphi iqembu wena mbukeli kulomdlalo,
SABCizindaba,10/26/2018 10:25,"UMBUZO Imeya yase Kapa u Patricia De Lille ithi ayinasiqiniseko sokuthi izokwehla noma cha kulesikhundla sayo ngesonto elizayo. U De Lille uthi khona manje uxhumana nommeli wakhe ngaloludaba njengoba sekuvele ukuthi angahle abekwe amacala obugebengu ngezinsolo zenkohlakalo. Ngokombono wakho , zisazophela izinkinga ezibhekene no De Lille , sicela weseke umbono wakho bese uyawufingqa.",
SABCizindaba,10/24/2018 14:50,"Mbukeli, thola Izindaba kusihlwa ngo1900.",
SABCizindaba,10/24/2018 13:28,KWEZINGENA MANJE Akasekho emhlabeni obengumculi weHIP HOP uJabulani Tsambo obedume ngelika HHP. Izindaba zokudlula kwakhe emhlabeni ziqinisekiswe obenguProducer wakhe uThabiso Tsotetsi. U HHP ushone eneminyaka engu38.,
SABCizindaba,10/22/2018 16:24,"KWEZINOHLONZE ezindabeni kusihlwa Iphini lomqeqeshi wePirates uRulani lithi iChiefs akuyihambeli kahle kwezamaqhinga selokhu uKomphela ashiya phansi kuleliqembu, likusho lokhu ngaphambi komdlalo wezimnyanama namakhosi e FNB Stadium ngoMgqibelo. Ingabe yiqiniso leli elishiwo nguRulani kanti uthini umbono wakho ngokuphawula ngamakhosi engasho lutho ngeqembu lakhe",
SABCizindaba,10/22/2018 16:16,"Mbukeli, hlangabeza Izindaba kusihlwa ngo1900.",
SABCizindaba,10/22/2018 10:41,"KWEZINOHLONZE ezindabeni emini Aqhathiwe amaqembu azodlala emqhudelwaneni i Afrika Womens Cup of Nations , i Banyana Banyana iku Group B nabavikela isicoco i Nigeria , i Zambia kanye ne Kenya. Ngendlela I Banyana esiliphakamise ngayo izinga lokudlala , ucabanga ukuthi izokwenza kahle kulomqhudelwano",
SABCizindaba,10/19/2018 16:02,KWEZINOHLOZNE ezindabeni kusihlwa Sekushone abangu14 engozini ebandakanya izimoto eziningi eyenzeke emgwaqeni uN1 phakathi kweKranskop Toll Plaza neNylplaza eLimpopo. Abagibeli abangu8 bebesabambeke kulezimoto ezibandakanyeke engozini. Amaphoyisa athi itekisi iginqikile yayoshayisa ezinye izimoto.,
SABCizindaba,10/17/2018 16:23,"KWEZINOHLONZE ezindabeni kusihlwa Libalahlile icala lokubulala abalisa ababili u Phillip Schutte kanye no Pieter Doorewaard , bebhekene necala lokubulala u Mathlomola Moswewu ngo Mbasa wangonyaka odlule , u Mosweu washona emva kokusunduzwa emotweni yohlobo lwe veni idla amagalane.",
SABCizindaba,10/17/2018 15:12,"Mbukeli, ungaphuthelwa Izindaba kusihlwa ngo1900. Zithole ngobunjalo bazo, azithathi hlangothi.",
SABCizindaba,10/17/2018 10:40,"KWEZINOHLONZE ezindabeni emini Liyaqhubeka enkantolo ephakame eBhayi icala lomfundisi waseNigeria , ebhokisini lofakazi , ufakazi wokuqala kulelicala uCheryl Zondi uveze ukuthi weqa kanjani endlini ayehlala kuyo namanye amantombazane ebandla. Ingabe kuthini ukuphawula kwakho ngobufakazi buka Cheryl",
SABCizindaba,10/15/2018 16:17,"KWEZINOHLONZE ezindabeni kusihlwa Umphakathi obuthukutele ugane unwabu uthungele ngomlilo isikole esigodini saseMagogeni emngceleni waseSwatini. Uphoqa ukuba uMnyango wezemfundo esifundazweni wakhe kabusha lesikole njengokwesethembiso sawo. Lomphakathi uthi lesikole sakhiwa ngo1970, kanti asisekho esimeni sokufunda nokufundisa. Ingabe kuhle yini ukuthungela ngomlilo sona lesikole lomphakathi othi ufuna ukuba silungiswe",
SABCizindaba,10/15/2018 16:14,"Mbukeli, ungaphuthelwa Izindaba kusihlwa ngo1900. Imbiza igcwele iyaphuphuma, azithathi hlangothi.",
SABCizindaba,10/14/2018 16:18,KWEZINOHLONZE ezindabeni kusihlwa Umphakathi waKwamkhwanazi Ongoye eNyakatho yeKwaZuluNatal ubuyiselwe umhlaba owawephucwa ngendluzula eminuyakeni engu100 edlule. URamaphosa unikezele ngalomhlaba kulomphakathi namhlanje.,
SABCizindaba,10/12/2018 15:31,KWEZEMIDLALO ezindabeni kusihlwa I SABC angeke iwusakaze kusasa kuThelevishini nasemsakazweni umdlalo weBafana Bafana neSeychelles weAFCON qualifier ka2019. Lokhu kuza ngemva kokubhuntsha kwezingxoxo zokuthenga amalungelo okusakaza phakathi kweSABC neNhlangano eyengamele ibhola kulelizwe iSAFA.,
SABCizindaba,10/12/2018 14:24,"Mbukeli, hlangabeza Izindaba kusihlwa ngo1900. Zithole ngobunjalo bazo, azithathi hlangothi.",
SABCizindaba,10/12/2018 10:36,KWEZINOHLONZE ezindabeni emini Akasekho emhlabeni owayenguNgqongqoshe ngesikhathi sobandlululo uPik Botha. Ushonele esibhedlela namhlanje ekuseni.,
SABCizindaba,10/10/2018 15:32,"KWEZINOHLONZE ezindabeni kusihlwa Khathi evele e Phalamende namhlanje , umcwaningi mabhuku omkhulu uveze ukuthi ingu 27 billion wamarandi imali esashazwe yizinkampani ezingamabhizinisi ombuso kulezinkampani kukhona i Eskom I Transnet kanye ne Alexco. Kuthini ukuphawula kwakho ngalokhu yini engenziwa ukubuyisa ukusetshenziswa kwemali ngendlela efanele ezinkampanini ezingamabhizinisi ombuso",
SABCizindaba,10/10/2018 14:28,"Mbukeli, sihlangabeze sikwethulela Izindaba kusihlwa ngo1900. Sizokwethulela zona ngobunjalo bazo, azithathi hlangothi.",
SABCizindaba,10/10/2018 10:30,KWEZINOHLONZE ezindabeni emini Ikhomishana yamalungelo abantu isinxuse umengameli uRamaphosa ukuba enze okufanayo kongqongqoshe abanye kanye nezisebenzi zikahulumeni njengoba enzile kungqongqoshe uNhlanhla Nene. Ikakhulu labo abatholwe yizinkantolo ukuthi baziphatha ngendlela engafanele njengezisebenzi zikahulumeni. Kubo kukhona ungqongqoshe wezasekhaya uMalusi Gigaba okuvumile ukuthi wahambela umcimbi we Diwali emzini womndeni wakwaGUPTA kanye nomgcagco wawo owawusematheni eSun City. Kuthini ukuphawula kwakho ngalombono we SAHRC,
SABCizindaba,10/10/2018 9:12,Mbukeli hlangabeza Izindaba emini ngo1300.,
SABCizindaba,10/8/2018 16:41,"KWEZINOHLONZE ezindabeni kusihlwa Inkantolo ephakeme iNorth Gauteng iwahoxise okwesikhashana amacala abhekene nowabe eyinhloko yamaHAWKS uAnwa Dramat nowabe eyinhloko yamaHAWKS eGauteng uShadrack Sibiya. Elibhekene noLesley Maluleke lihlehlisiwe kulandela ukwehluleka kwakhe ukwenza izethulo. Laba babheke namacala obugebengu obuhleliwe, ukuthumba, ukwephula umthetho i Immigration Act nokuphazamisa ukusebenza komthetho.",
SABCizindaba,10/8/2018 14:52,Izindaba kusihlwa ngo1900.,
SABCizindaba,10/8/2018 9:33,Sihlangabeze sikwethulela Izindaba emini ngo1300 Zithole sikwethelela zona ngobunjalo bazo.,
SABCizindaba,10/3/2018 16:51,Hlangabeza Izindaba ngobunjalo bazo ngo1900. Njengenhlalayenza imbiza igcwele iyaphuphuma.,
SABCizindaba,10/1/2018 15:33,KWEZINOHLONZE ezindabeni kusihlwa Abashayeli bezimoto bazokhokha imali ethe xaxa ngelitha likaPetrol kusukela phakathi kwamabili ngolwesithathu. Intengo yoPetrol wohlobo lwe 93 Octane izokwenyuka ngo 99 cents ilitha kuthi eyohlobo lwe 95 inyuke ngeshumi. Lokhu kwenza intengo yoPetrol wohlobo lwe 95 Unleaded eGauteng ibe ngu R17.08 bese kuthi ezindaweni ezisogwini ibe ngu R16.49 cents ilitha. Lokhu kwenyuka kwentengo ka Petrol ngokukhulukazi emlandweni wentengo yo Petrol. Kubukeka ngathi maduze nje intengo yo Petrol izobiza amarandi angamashumi amabili ilitha. Yini engenziwa ukonga u Petrol kulesikhathi esinzima kangaka kubashayeli bezimoto,
SABCizindaba,9/28/2018 15:09,"KWEZINOHLONZE ezindabeni kusihlwa Usuthukizanya umphakathi wase Westbury ekhungethwe amaqembu emgulukudu eNtshonalanga yeGoli. Lokhu kulandela ukudutshulwa kubulawe owesifazane ona46, ezihambela nendodakazi yakhe izolo ntambama bazithela empini yamaqembu emgulukudu.",
SABCizindaba,9/26/2018 15:11,"KWEZINOHLONZE ezindabeni kusihlwa Ikuphi okungenziwa ukuqeda inking yokulahleka kwemisebenzi kulandela izibalo ezikhishwe ngabe STATS SA ezithi umkhakha wezemisebenzi ongafaki ezolimo nokukhona kuwo , izimayini kanye nezokuthutha kulahleke imisebenzi engu 69 000 esigamini sesibili sonyaka.",
SABCizindaba,9/26/2018 14:50,"Mbukeli hlangabeza Izindaba kusihlwa ngo1900. Zithole ngobunjalo bazo, azithathi hlangothi.",
SABCizindaba,9/26/2018 10:27,KWEZINOHLONZE ezindabeni emini UMengameli uCyril Ramaphosa uzobe ematasa namhlanje eNew York ezama ukuheha uxhaso lwezemali eNingizimu Afrika.,
SABCizindaba,9/24/2018 11:11,"Mbukeli, ngenxa yesikhathi asizukwazi ukusakaza imibono yenu.",
SABCizindaba,9/24/2018 10:37,"KWEZINOHLONZE ezindabeni emini USUKU LWAMAGUGU OLUBUNGAZWA NAMHLANJE LUGQUGQUZELA UBUMBANO E NINGIZIMU AFRIKA , INGABE WENA LOLUSUKU ULUBUNGAZA KANJANI",
SABCizindaba,9/21/2018 15:53,KWEZINOHLONZE ezindabeni kusihlwa Ongoti base Kenya bolwimi i Kiswahili bazamukele ngezandla ezimhlophe izindaba ezithi lolulwimi seluzofundiswa ezikoleni eNingizimu Afrika uma kuqala unyaka u2020. Bachaze i Kiswahili njengolwimi lwangempela lwama Afrika olunamandla okuhlanganisa umAfrika abemunye.,
SABCizindaba,9/21/2018 14:01,"Mbukeli, hlangabeza Izindaba kusihlwa ngo1900.",
SABCizindaba,9/21/2018 9:53,KWEZINOHLONZE ezindabeni emini Kufufusa impi yomthetho malungana nobunikazi beBloemfontein Celtic. Lokhu kulandela isinqumo sokuhoxa ekuthengeni leliqembu elisenkingeni yemali kukaSomabhzinisi uSinki Leshabane kanye noMphathi womkhandlu dolobha waseTshwane uDokotela Moeketsi Mosola. Ingabe lomdonsiswano uzosibekaphi isimo seqembu elidlala kahle selokhu kuqala isizini umqeqeshi walo waze waqokwa njengomqeqeshi ovelele ngo Ncwaba,
SABCizindaba,9/19/2018 17:17,"Mbukeli, ngenxa yenkinga yobuxhakaxhaka bezobuchwepheshe, ngeke siyisakaze imibono yenu. Yobe, ayidle izishiyele, ningadinwa nangomuso.",
SABCizindaba,9/19/2018 15:02,"KWEZINOHLONZE ezindabeni kusihlwa Owabe eyikhansela leANC eThekwini usevule icala lokudicilela phansi isithunzi somuntu emangalela usomabhizinisi wendawo uKasie Nair. Lokhu kulandela iVideo esabalale enkundleni yezokuxhumana lapho ebiza khona umengameli uCyril Ramaphosa ngegama elinohlamvu luka K. UNair akaxolisi sidalo futhi uthi akazisoli ngokubiza umengameli ngegama elinohlamvu luka K , iyohlangana enkantolo. Uthini umbono wakho ngaloludaba.",
SABCizindaba,9/19/2018 13:40,"Mbukeli, hlangabeza Izindaba kusihlwa ngo1900. Njengenhlalayenza igcwele iyaphuphuma imbiza.",
SABCizindaba,9/17/2018 16:36,KWEZINOHLONZE ezindabeni kusihlwa Sekuqinisekisiwe ukuthi kushone abantu abangu11 kwalimala abangu41 engozini yebhasi eyenzeke namhlanje ekuseni emgwaqeni onguthelawayeka uN1 ngasePolokwane eLimpopo.,
SABCizindaba,9/16/2018 15:56,KWEZINOHLONZE ezindabeni kusihlwa Izinsolo zokuthi uMholi weDA uMmusi Maimane ugaqele ukuba uNdunankulu waseWestern Cape ngabe lokho kungalenza yini leliqembu ukuthi lihehe abavoti kulesifundazwe,
SABCizindaba,9/16/2018 15:20,"Mbukeli, hlangabeza Izindaba kusihlwa ngo1900.",
SABCizindaba,9/14/2018 15:35,"Mbukeli, thola Izindaba kusihlwa ngo1900.",
SABCizindaba,9/14/2018 10:21,"KWEZINOHLONZE ezindabeni emini Kulandela ukugwazwa kukaThisha esikoleni, kungaqinisekiswa kanjani ukuphepha koThisha ezandleni zabafundi",
SABCizindaba,9/12/2018 16:03,"KWEZINOHLONZE ezindabeni kusihlwa Kumile ukusebenza esiteshini samaphoyisa eMachadodorp eMpumalanga. Izakhamuzi bezithukuthele zigane unwabu ngenxa yokuthi abalisa ababili abasolwa ngokushaya uGodfrey Masuku bebevele eNkantolo zingaziswanga. UMasuku washaywa ngesihluku onogada ababili phambi kwamaphoyisa ngoMsombuluko. Ingabe sifanele yini isenzo somphakathi , nosuggcine uphazamisa ukusebenza kwamaphoyisa ",
SABCizindaba,9/12/2018 10:37,"KWEZINOHLONZE ezindabeni emini Uyaqala eBhayi eEastern Cape namhlanje umqhudelwano iCOSAFA Womens Championship yesithupha , abavikela isicoco , iNingizimu Afrika bazoqala umkhankaso wabo neMadagascar ngaphandle komgadli uChantelle Esau ohoxile kulandela ukulimala idolo. Ingabe iNingizimu Afrika izosivikela ngempumelelo lesicoco  sicela weseke umbono wakho bese uyawufingqa.",
SABCizindaba,9/10/2018 14:31,Hlangabeza Izindaba kusihlwa ngo1900. Zithole sikwethula ngobunjalo bazo.,
SABCizindaba,9/10/2018 9:00,"Mbukeli, hlangabeza Izindaba emini ngo1300. Zithole ngobunjalo bazo, azithathi nhlangothi.",
SABCizindaba,9/7/2018 15:22,"KWEZINOHLONZE ezindabeni kusihlwa Engabe likhona ithemba lokuthi iBAFANA izongena koweAFCON kulokhu njengoba idlala neLibya eThekwini kusasa yeseka impendulo yakho, bese uyawufingqa umbono wakho.",
SABCizindaba,9/7/2018 14:33,"Mbukela, ungaphuthelwa Izindaba kusihlwa ngo1900. Zithole sikwethulela zona ngobunjalo bazo.",
SABCizindaba,9/5/2018 15:16,"KWEZINOHLONZE ezindabeni kusihlwa Abantu asebekhulile KwaHlabisa eNyakatho yeKwaZulu Natal banxusa ukuba bavikelwe entsheni ebahlalise lubhojozi. Lokhu kulandela ukuhlaselwa kwabo, okunye kwakho okwaqoshwa ngomakhalekhukhwini kwasabalala enkundleni yezokuxhumana. Uthini umbono wakho ngezingane ezihlasela abantu abadala kanti yini engenziwa ukuvikela labo abahlala ngabodwana esikhathini esiningi",
SABCizindaba,9/5/2018 14:33,"Sihlangabeze sikwethulela Izindaba kusihlwa ngo1900. Uzozithola ngobunjalo bazo, azithathi hlangothi.",
SABCizindaba,9/5/2018 10:36,KWEZINOHLONZE ezindabeni emini URamaphosa uthi elakuleli lizobambisana nezinkampani zaseChina ukucija amakhono entsha nabesifazane kwezobucwepheshe. KOLUNYE UDABA IPhalamende livotele ukuwuchitha umthetho sivivinywa wokuthathwa komhlaba.,
SABCizindaba,9/5/2018 9:22,"Mbukeli, hlangabeza Izindaba emini ngo1300. Zithole ngobunjalo bazo, azithathi hlangothi.",
SABCizindaba,9/3/2018 15:39,"KWEZINOHLONZE ezindabeni kusihlwa Sekuneqembu elisha lezombusazwe elisunguliwe i Mazibuye African Congress i MAC. Leliqembu ligxeke i ANC ngokususa owabe enguMengameli uJacob Zuma kulesikhundla, kanye nowabe enguNdunankulu wase North West uSupra Mahumapelo. Ekhuluma esithangamini sabezindaba uMengameli we MAC uReggie Ngcobo uthe abakuphiki ukuthi bangase banxuse abantu abafana noSupra Mahumapelo ukuba babe ingxenye yeqembu.",
SABCizindaba,9/2/2018 13:59,Ungaphuthelwa Izindaba kusihlwa ngo1900. Zithole sikwethulela zona ngobunjalo bazo.,
SABCizindaba,8/31/2018 16:07,"KWEZINOHLONZE ezindabeni kusihlwa Uhulumeni uthi angeke usaxhasa abaculi bomculo ka Maskandi abhabhala izingoma ezingcofanayo, lokhu kuvele embizweni yokuqala yabaculi bakaMaskandi ebibanjelwe eThekwini namhlanje.",
SABCizindaba,8/31/2018 14:32,Sihlangabeze ezindabeni kusihlwa ngo1900.,
SABCizindaba,8/31/2018 10:14,Hlangabeza Iizindaba emini ngo1300.,
SABCizindaba,8/29/2018 15:43,KWEZINOHLONZE ezindabeni kusihlwa Izakhamuzi zase lokishini laseWhite City eSoweto zivuke umbhejazane namhlanje zazitapela ezitolo zabokufika kulandela izinsolo zokuthi lezitolo zithengisa imikhiqizo engamawuwa nesidlulelelwe yisikhathi.,
SABCizindaba,8/29/2018 15:16,Hlangabeza Izindaba kusihlwa ngo1900.,
SABCizindaba,8/29/2018 9:15,Sihlangabeze sikwethulela Izindaba emini ngo1300.,
SABCizindaba,8/27/2018 16:16,KWEZINOHLONZE ezindabeni kusihlwa Sekuqale phansi ukuhlasela okuhlobene nombango wobukhosi e Eastern Cape. Lokhu kulandela ukubulawa ngesihluku kwenkosi esigodini sase Dindini u Thulani Mjanyelwa e Bizana. Kulesisenzo kusolwa iqulu labantu ebelithukuthele elisola lenkosi ngokubulala amadodana amabili ephini lakhe endaweni.,
SABCizindaba,8/27/2018 14:10,Ungaphuthelwa Izindaba kusihlwa ngo1900.,
SABCizindaba,8/27/2018 10:51,KWEZINOHLONZE ezindabeni emini UMentor uthe uDuduzani wamethula emndenini wakwaGupta ohambeni oluya engqungutheleni eChina. UMentor uthe uRob Davies wathi abakwaGupta abatshele izethameli zenqgungquthela ukuthi izinto zizohamba kanjani.,
SABCizindaba,8/27/2018 9:12,Hlangabeze Izindaba emini ngo1300.,
SABCizindaba,8/24/2018 16:36,KWEZINOHLONZE ezindabeni kusihlwa lqhaza lamadoda limqoka kakhulu ekuqedeni isihlava sodlame olubhekiswe kwabesifazane nezingane kanye nokuhlunyezwa kwabo. Iqembu lamadoda aKwaZulu Natal lizama ukwenza lokhu. Namhlanje liqale umkhankaso iNational Mens Summit eBallito eNyakatho yeTheku.,
SABCizindaba,8/24/2018 15:04,Hlangabeza Izindaba kusihlwa ngo1900.,
SABCizindaba,8/24/2018 14:10,KWEZINGENA MANJE Inkantolo yoMthetho Sisekelo yaseZimbabwe isichithile isiphakamiso seMDC Alliance ebifuna kuso ukuthi ichithwe imiphumela yoKhetho olabanjwa ngenyanga edlule okwanqoba kulo iZANUPF.,
SABCizindaba,8/24/2018 9:06,Ungaphuthelwa Izindaba emini ngo1300.,
SABCizindaba,8/22/2018 14:03,"Hlangabeza Izindaba ngobunjalo bazo ngo1900. Zithole ngobunjalo bazo, azithathi hlangothi.",
SABCizindaba,8/22/2018 10:53,KWEZINOHLONZE ezindabeni emini Abameli bakulelizwe uDali Mpofu noTembeka Ngukaitobi bavunyelwe eNkantolo yomthethosisekelo yaseZimbabwe ukuba bazomela iMDC Alliance ephikisana nomphumela wokhetho lwangenyanga edlule nolwanqotshwa yiZANU PF.,
SABCizindaba,8/22/2018 9:16,"Sihlangabeze sikwethulela Izindba emini ngo1300. Uzozithola ngobunjalo bazo, azithathi hlangothi.",
SABCizindaba,8/20/2018 16:00,KWEZINOHLONZE ezindabeni kusihlwa Umlisa oneminyaka ewu21 kusolakala ukuthi ubulale amalungu amathathu omndeni wakhe maqede wazilengisa ekhaya labo eMarrianhill ngasePinetown KwaZulu Natal. Kusinde intombazanyana eneminyaka ewu4 kuphela kulesehlakalo.,
SABCizindaba,8/20/2018 15:17,Ungaphuthelwa Izindaba kusihlwa ngo1900. Sikwethulela zona ngobunjalo bazo.,
SABCizindaba,8/20/2018 9:55,KWEZINOHLONZE ezindabeni emini Iqalile namhlanje eGoli iKhomishana ephenya ngezinsolo zokubhozonyelwa kombuso. Usihlalo unxuse abantu abanolwazi ngokubhozonyelwa kombuso ukuba balulethe ngaphambili ukusiza uphenyo. Ingabe lekhomishana izophuma nokulindelekile ikakhulukazi ukushushiswa kwabathintekayo nokubuyiswa kwemali eyebiwa,
SABCizindaba,8/20/2018 9:10,Mbukeli ungaphuthelwa Izindaba emini ngo1300. Sikwethulela zona ngobunjalo bazo.,
SABCizindaba,8/19/2018 16:29,KWEZINOHLONZE ezindabeni kusihlwa Bekuwumunyu wodwa ngenkathi izihlobo nabangani bezothi ndlelanhle kuLinda Mkhize obaziwa ngelika Prokid endimeni yezomculo.,
SABCizindaba,8/19/2018 14:17,"Mbukeli, hlangabeza Izindaba kusihlwa ngo1900. Zithole ngobunjalo bazo, asithathi hlangothi.",
SABCizindaba,8/17/2018 15:28,KWEZINOHLONZE ezindabeni kusihlwa Kuthini ukuphawula kwakho ngokuzithathela umthetho emva kokuthi umphakathi uvuke umbhejazane wazingela abafundi abasolwa ngokuba ngamalungu eqembu lemigulukudu elihlalise lubhojozi umphakathi eDaveyton eMpumalanga yeGoli,
SABCizindaba,8/17/2018 14:23,"Mbukeli, Sihlangabeza nakanjani sikwethulelela Izindaba kusihlwa ngo1900. Thola ezombusazwe, ezomnotho, ezemidlalo, nezithinta wena uqobo.",
SABCizindaba,8/17/2018 11:01,KWEZINOHLONZE ezindabeni emini Iyaqhubeka eNamibia ingqungquthela yezinhloko eSADC. Kulomhlangano uRamaphosa njengosihlalo weSADC uzokwethula umbiko ngokwenziwe ngaphansi kobuholi bakhe bese edlulisela izintambo kumengameli waseNamibia.,
SABCizindaba,8/17/2018 9:35,"Mbukeli, sihlangabeze sikwethulela Izindaba emini ngo1300. Sikwethulela zona ngobunjalo bazo, asithathi nhlangothi.",
SABCizindaba,8/15/2018 16:20,KWEZINOHLOZNE ezindabeni kusihlwa Ongoti bezokuphepha babeka umbono wokuthi ukushushisa amaphoyisa abandakanyeka esibhicongweni saseMarikana kanye nezinguquko kulombutho yikhona okuzogeza isithunzi sombutho esangcoliseka ngesikhathi salesiyasibhicongo sangomhla ka16 KuNcwaba ka2012.,
SABCizindaba,8/15/2018 15:00,"Mbukeli, Sihlangabeze ezindabeni kusihlwa ngo1900. Thola ezakulelizwe, ezaseAfrika, nasemhlabeni wonke.",
SABCizindaba,8/15/2018 10:14,"KWEZINOHLONZE ezindabeni emini Ingabe uthole ukuhlonishwa okwenele u Mama u Zondeni Veronica Sobukwe , umfelokazi womsunguli we PAC u Robert Mangaliso Sobukwe",
SABCizindaba,8/15/2018 9:09,"Zulu Omuhle, Hlangabeza Izindaba emini ngo1300. Uzozithola ngobunjalo bazo, asithathi hlangothi.",
SABCizindaba,8/13/2018 16:27,"Zulu Omuhle simi ngomumo, sizokuphakela Izindaba ngo1900. Imbiza yanamhlanje igcwele iyaphuphuma, asithathi hlangothi.",
SABCizindaba,8/13/2018 15:40,KWEZINOHLONZE ezindabeni kusihlwa UNgqongqoshe wezindaba zezisebenzi zikahulumeni uAyanda Dlodlo uyichithile imibiko ethi kuzodilizwa izisebenzi ezingu30 000 eminyangweni kaHulumeni eminyakeni emithathu ezayo njengengxenye yokonga.,
SABCizindaba,8/13/2018 10:11,"KWEZINOHLONZE ezindabeni emini Kuthini ukuphawula kwakho ngesinqumno senkantolo yoMthetho Sisekelo namhlanje, ethe kwabe kungekho emthethweni ukuqokwa kukaAdv. Shaun Abrahams njengeNhloko yeNPA emva kokumiswa kukaMxolisi Nxasana",
